slug,name,family,family_slug,category_id,category_name_pl,category_name_en,weight,weight_gsm,composition,weave,weave_type,fibers,properties,norms,descriptor_pl,descriptor_en,specification_pl,specification_en,description_pl,primary_application_id,primary_application_pl,primary_application_en,primary_application_confidence,secondary_application_id,secondary_application_pl,secondary_application_en,secondary_application_confidence,hero_image_url,product_url_pl,product_url_en,family_url_pl,family_url_en,data_sheet_urls,certificate_urls,source_record_url,colors_count,parameters_count
arox-t0-wr-wp,Arox T0 WR/WP,ArOx Medical,arox-medical,antibacterial,Antybakteryjne z jonami srebra,Antibacterial silver fabrics,70 g/m²,70,75% PES 25% PU,1/1 Plain,plain,pes|pu,inherent-fr|chemical|waterproof|antibacterial,EN 13034|EN 343|EN 14126|ISO 18184|OEKO-TEX 100,Tkanina medyczna wodoszczelna 75% Polyester 25% Polyurethane,75% Polyester 25% Polyurethane waterproof medical fabric,"70 g/m², 75% Polyester 25% Polyurethane, wodoszczelna, tkanina o splocie płóciennym 1/1","70 g/m², 75% Polyester 25% Polyurethane, Waterproof, 1/1 Plain Woven Fabric",Tkanina wodoszczelna 75% Polyester 25% Polyurethane przeznaczona do wszelkiego rodzaju odzieży medycznej. Przetestowana zgodnie z EN 14126. Tkaniny Arox T0 WR/WP mogą być stosowane jako okrycia medyczne. || Możliwość prania w temperaturze 60°C i ponownego użycia. || Certyfikowana zgodnie z EN 14126.,medical,Medycyna,Medical,97,,,,,https://ariteks.pl/ariteks/fabrics/arox-t0-wr-wp/images/arox-t0-wr-wp-main-pic-m__f18721ab29.jpg,https://ariteks.pl/fabrics/arox-medical/arox-t0-wr-wp,https://ariteks.pl/en/fabrics/arox-medical/arox-t0-wr-wp,https://ariteks.pl/fabrics/arox-medical,https://ariteks.pl/en/fabrics/arox-medical,https://ariteks.pl/ariteks/fabrics/arox-t0-wr-wp/documents/arox-t0-wr-wp-ds__520b690453.pdf,https://ariteks.pl/ariteks/fabrics/arox-t0-wr-wp/documents/arox-t0-wr-wp-5934-en-11092__5c8fcdd5ea.pdf|https://ariteks.pl/ariteks/fabrics/arox-t0-wr-wp/documents/arox-t0-wr-wp-5934-en-20811__2eda7509e7.pdf|https://ariteks.pl/ariteks/fabrics/arox-t0-wr-wp/documents/arox-t0-wr-wp-5934-en-24920__6025de798e.pdf|https://ariteks.pl/ariteks/fabrics/arox-t0-wr-wp/documents/arox-t0-wr-wp-en14126__f84306a4fa.pdf,https://ariteks.pl/ariteks/fabrics/arox-t0-wr-wp/data/fabric-complete-record.json,1,20
arox-t1-wr-wp,Arox T1 WR/WP,ArOx Medical,arox-medical,antibacterial,Antybakteryjne z jonami srebra,Antibacterial silver fabrics,120 g/m²,120,75% PES 25% PU,1/1 Plain,plain,pes|pu,inherent-fr|chemical|waterproof|antibacterial,EN 13034|EN 343|EN 14126|ISO 18184|OEKO-TEX 100,Tkanina medyczna wodoszczelna 75% Polyester 25% Polyurethane,75% Polyester 25% Polyurethane waterproof medical fabric,"120 g/m², 75% Polyester 25% Polyurethane, wodoszczelna, tkanina o splocie płóciennym 1/1","120 g/m², 75% Polyester 25% Polyurethane, Waterproof, 1/1 Plain Woven Fabric",Wodoszczelna tkanina 75% Polyester 25% Polyurethane przeznaczona do wszelkiego rodzaju odzieży medycznej. Przebadana zgodnie z EN 14126. Tkaniny Arox T1 WR/WP mogą być stosowane do produkcji kombinezonów medycznych. || Możliwość prania w temperaturze 60°C i ponownego użycia. || Certyfikowana zgodnie z EN 14126.,medical,Medycyna,Medical,97,,,,,https://ariteks.pl/ariteks/fabrics/arox-t1-wr-wp/images/arox-t1-wr-wp-main-pic-m__abf8984608.jpg,https://ariteks.pl/fabrics/arox-medical/arox-t1-wr-wp,https://ariteks.pl/en/fabrics/arox-medical/arox-t1-wr-wp,https://ariteks.pl/fabrics/arox-medical,https://ariteks.pl/en/fabrics/arox-medical,https://ariteks.pl/ariteks/fabrics/arox-t1-wr-wp/documents/arox-t1-wr-wp-ds__ce362d646e.pdf,,https://ariteks.pl/ariteks/fabrics/arox-t1-wr-wp/data/fabric-complete-record.json,2,20
arpower-knit-p,ArPower Knit P,ArPower Knit,arpower-knit,medical-elastic,Elastyczne medyczne,Elastic medical fabrics,350 g/m²,350,70% PES 22% PA6 8% EL,Interlock,interlock,pes|pa66|el,chemical|water-repellent|stretch|antibacterial,EN 13034|EN 343|EN 14126|EN 14683|OEKO-TEX 100,Dzianina wodoodporna (hydrofobowa) antybakteryjna o ultra wysokiej elastyczności,Ultra Elsatic Antibacterial Water Repellent Knit Fabric,"350 g/m², 70% Polyester 22% Polyamide 8% Elastane, wodoodporna (hydrofobowa), antybakteryjna, elastyczna dzianina","350 g/m², 70% Polyester 22% Polyamide 8% Elastane, Water Repellent, Antibacterial, Elastic Knit Fabric","ArPower Knit P to ultra elastyczna dzianina o gramaturze 350 g/m², wykonana w składzie 70% Polyester 22% Polyamide 8% Elastane, przeznaczona do zastosowań gorsetowych. || Wykazuje właściwości antybakteryjne zachowywane przez co najmniej 20 prań. || ArPower Knit P jest wodoodporna (hydrofobowa) i olejoodporna, co umożliwia jej stosowanie podczas zabiegów ortopedycznych. || Dwie warstwy tej tkaniny można z łatwością wykorzystać do produkcji certyfikowanych masek ochronnych spełniających wymagania EN 14683.",medical,Medycyna,Medical,97,,,,,https://ariteks.pl/ariteks/fabrics/arpower-knit-p/images/arpower-knit-p-main-pic-m__588fcb17f2.jpg,https://ariteks.pl/fabrics/arpower-knit/arpower-knit-p,https://ariteks.pl/en/fabrics/arpower-knit/arpower-knit-p,https://ariteks.pl/fabrics/arpower-knit,https://ariteks.pl/en/fabrics/arpower-knit,https://ariteks.pl/ariteks/fabrics/arpower-knit-p/documents/arpower-knit-p-ds__d8e82a483d.pdf,https://ariteks.pl/ariteks/fabrics/arpower-knit-p/documents/arpower-knit-p-5938-en-24920__221f53ee7e.pdf|https://ariteks.pl/ariteks/fabrics/arpower-knit-p/documents/arpower-knit-p-5938-en-24920-5-wash__75c62094a7.pdf|https://ariteks.pl/ariteks/fabrics/arpower-knit-p/documents/arpower-knit-p-5938-iso-105-c06__b7e98e1d0e.pdf|https://ariteks.pl/ariteks/fabrics/arpower-knit-p/documents/arpower-knit-p-5938-iso-105-e04__30f613192f.pdf|https://ariteks.pl/ariteks/fabrics/arpower-knit-p/documents/arpower-knit-p-5938-iso-3071__5649f48f54.pdf|https://ariteks.pl/ariteks/fabrics/arpower-knit-p/documents/arpower-knit-p-5938-iso-12945-2__36e895df7b.pdf|https://ariteks.pl/ariteks/fabrics/arpower-knit-p/documents/arpower-knit-p-5938-iso-13938-1__a8b6c787e9.pdf|https://ariteks.pl/ariteks/fabrics/arpower-knit-p/documents/arpower-knit-p-5938-astme-2149__46e05b3b93.pdf|https://ariteks.pl/ariteks/fabrics/arpower-knit-p/documents/arpower-knit-p-5938-iso-105-b04__c2413df241.pdf|https://ariteks.pl/ariteks/fabrics/arpower-knit-p/documents/arpower-knit-p-5938-en-14683-p2__45b645514f.pdf|https://ariteks.pl/ariteks/fabrics/arpower-knit-p/documents/arpower-knit-p-5938-en-14683-p3__4127025cb9.pdf,https://ariteks.pl/ariteks/fabrics/arpower-knit-p/data/fabric-complete-record.json,3,18
arpower-knit,ArPower Knit,ArPower Knit,arpower-knit,medical-elastic,Elastyczne medyczne,Elastic medical fabrics,400 g/m²,400,40% PES 30% CV 22% PA6 8% EL,Interlock,interlock,pes|cv|pa66|el,water-repellent|stretch|antibacterial,EN 14683|OEKO-TEX 100,Ultraelastyczna Dzianina Antybakteryjna Wodoodporna (Hydrofobowa),Ultra Elastic Antibacterial Water Repellent Knit Fabric,"400 g/m², 45% Polyester 35% Viscose 22% Polyamide 8% Elastane, wodoodporna (hydrofobowa), antybakteryjna, elastyczna dzianina","400 g/m², 40% Polyester 30% Viscose 22% Polyamide 8% Elastane, Water Repellent, Antibacterial, Elastic Knit Fabric","ArPower Knit to ultraelastyczna dzianina o gramaturze 400 g/m², wykonana w składzie 40% Polyester 30% Viscose 22% Polyamide 8% Elastane, przeznaczona do zastosowań gorsetowych. || Wykazuje właściwości antybakteryjne zachowywane przez co najmniej 20 cykli prania. || ArPower Knit jest wodoodporna (hydrofobowa) i oleofobowa, co umożliwia jej stosowanie podczas zabiegów ortopedycznych. || Dwie warstwy tej tkaniny mogą być z powodzeniem wykorzystane do produkcji certyfikowanych maseczek ochronnych zgodnych z normą EN 14683.",medical,Medycyna,Medical,97,,,,,https://ariteks.pl/ariteks/fabrics/arpower-knit/images/arpower-knit-main-pic-m__be06a35871.jpg,https://ariteks.pl/fabrics/arpower-knit/arpower-knit,https://ariteks.pl/en/fabrics/arpower-knit/arpower-knit,https://ariteks.pl/fabrics/arpower-knit,https://ariteks.pl/en/fabrics/arpower-knit,https://ariteks.pl/ariteks/fabrics/arpower-knit/documents/arpower-knit-ds__8946f48beb.pdf,,https://ariteks.pl/ariteks/fabrics/arpower-knit/data/fabric-complete-record.json,0,18
arwowear-t0-soft,ArWoWear T0 Soft,ArWoWear T0 Soft,arwowear-t0-soft,scrubs,Odzież medyczna (scrubs),Scrubs & medical shirts,130 g/m²,130,80% CO 20% PES,2/1S Twill,twill,co|pes,,OEKO-TEX 100,"Tkanina skośna 80% CO / 20% PES, splot 2/1S, 130 g/m²","80% Cotton 20% Polyester Twill Fabric, 130 gr/m'2","130 g/m², 80% Cotton 20% Polyester, splot 2/1S Twill","130 g/m², 80% Cotton 20% Polyester, 2/1S Twill Fabric","Lekka tkanina w splocie skośnym 2/1S o gramaturze 130 g/m², wykonana z mieszanki 80% CO i 20% PES, łącząca komfort bawełny z trwałością poliestru. || Przeznaczona przede wszystkim do odzieży medycznej i gastronomicznej, gdzie wymagana jest oddychalność oraz odporność na wielokrotne prania przemysłowe. || Skład i gramatura zapewniają dobrą stabilność wymiarową oraz łatwość pielęgnacji, co czyni tkaninę odpowiednią do zastosowań wymagających regularnej dezynfekcji.",medical,Medycyna,Medical,95,,,,,https://ariteks.pl/ariteks/fabrics/arwowear-t0-soft/images/arwowear-t0-soft-main-pic-m__f260d574e3.jpg,https://ariteks.pl/fabrics/arwowear-t0-soft/arwowear-t0-soft,https://ariteks.pl/en/fabrics/arwowear-t0-soft/arwowear-t0-soft,https://ariteks.pl/fabrics/arwowear-t0-soft,https://ariteks.pl/en/fabrics/arwowear-t0-soft,https://ariteks.pl/ariteks/fabrics/arwowear-t0-soft/documents/arwowear-t0-soft-ds__aca8872703.pdf,https://ariteks.pl/ariteks/fabrics/arwowear-t0-soft/documents/arwowear-t0-soft-en-12945-2__7dcda7e45e.pdf|https://ariteks.pl/ariteks/fabrics/arwowear-t0-soft/documents/arwowear-t0-soft-en-14362-1__ba4169df22.pdf|https://ariteks.pl/ariteks/fabrics/arwowear-t0-soft/documents/arwowear-t0-soft-en-22313__3bdc916cbd.pdf|https://ariteks.pl/ariteks/fabrics/arwowear-t0-soft/documents/arwowear-t0-soft-iso-105-e04__5bbda5bb7d.pdf|https://ariteks.pl/ariteks/fabrics/arwowear-t0-soft/documents/arwowear-t0-soft-iso-105-x11__c968f1ac55.pdf|https://ariteks.pl/ariteks/fabrics/arwowear-t0-soft/documents/arwowear-t0-soft-iso-105-x12__7c2680ee84.pdf|https://ariteks.pl/ariteks/fabrics/arwowear-t0-soft/documents/arwowear-t0-soft-iso-6330__312e77b543.pdf|https://ariteks.pl/ariteks/fabrics/arwowear-t0-soft/documents/arwowear-t0-soft-iso-14184-1__9ecb984ad9.pdf|https://ariteks.pl/ariteks/fabrics/arwowear-t0-soft/documents/arwowear-to-soft-iso-105-c06__b0fd8d6d9d.pdf,https://ariteks.pl/ariteks/fabrics/arwowear-t0-soft/data/fabric-complete-record.json,0,19
arshirt-antiviral,ArShirt Antiviral,ArMedi Antiviral,armedi-antiviral,antiviral,Dzianiny antywirusowe (srebro),Antiviral silver knits,220 g/m²,220,99% CO 1% Ag,Pique,pique,co|ag,inherent-fr|antiviral,ISO 18184|OEKO-TEX 100,Dzianina antowirusowa inherentna 99% bawełna 1% srebro,99% Cotton 1% Silver Inherent Antiviral Knit Fabric,"220 g/m², 99% bawełna 1% srebro, inherentnie antywirusowa, dzianina pique","220 g/m², 99% Cotton 1% Silver, Inherent Antiviral, Pique Knit Fabric","Tkanina do produkcji koszulek, 99% bawełna 1% srebro, inherentnie antywirusowa, z wplecioną przędzą srebrną. || Tkaniny ArShirt Antiviral znajdują zastosowanie przede wszystkim w aplikacjach medycznych, oferując wysoką skuteczność działania antywirusowego. || ArShirt Antiviral posiada badania zgodnie z ISO 18184.",medical,Medycyna,Medical,90,,,,,https://ariteks.pl/ariteks/fabrics/arshirt-antiviral/images/arshirt-antiviral-main-pic-m__8f40f57824.jpg,https://ariteks.pl/fabrics/armedi-antiviral/arshirt-antiviral,https://ariteks.pl/en/fabrics/armedi-antiviral/arshirt-antiviral,https://ariteks.pl/fabrics/armedi-antiviral,https://ariteks.pl/en/fabrics/armedi-antiviral,https://ariteks.pl/ariteks/fabrics/arshirt-antiviral/documents/arshirt-antiviral-ds__90472c38d4.pdf,,https://ariteks.pl/ariteks/fabrics/arshirt-antiviral/data/fabric-complete-record.json,1,21
arof,Arof,ArOF,arof,tracksuit-mesh,Dresówki i lekkie siatki,Tracksuit & light mesh,220 g/m²,220,100% PES,Warp Knit Plain,warp-knit,pes,,OEKO-TEX 100,"Dzianina kolumienkowa do dresów – 100% PES, 220 g/m², z podszewką polar",Track Suit Fabric,"220 g/m², 100% Polyester, dzianina kolumienkowa","220 g/m², 100% Polyester, Warp Knit Fabric","Dzianina kolumienkowa o gramaturze 220 g/m² wykonana w 100% z PES, przeznaczona do produkcji dresów z funkcją ochrony termicznej. || Lico gładkie, rewers wykończony jako polar, co zapewnia właściwości termoizolacyjne i komfort użytkowania. || Tkanina stosowana przede wszystkim w produkcji strojów sportowych dla biegaczy oraz odzieży dla służb mundurowych. || Produkt objęty kontrolą jakości zgodnie z ISO 9001 i badany według szeregu norm EN ISO oraz TS EN dotyczących właściwości fizykochemicznych i wymiarowych wyrobów dziewiarskich.",sport,Sport,Sport,85,,,,,https://ariteks.pl/ariteks/fabrics/arof/images/arof-main-pic-m__64789b3b7c.jpg,https://ariteks.pl/fabrics/arof/arof,https://ariteks.pl/en/fabrics/arof/arof,https://ariteks.pl/fabrics/arof,https://ariteks.pl/en/fabrics/arof,https://ariteks.pl/ariteks/fabrics/arof/documents/arof-ds__ba3580731c.pdf,https://ariteks.pl/ariteks/fabrics/arof/documents/kirmizi-esofman-iso-105-b02-isik-has__a0ada299f4.pdf|https://ariteks.pl/ariteks/fabrics/arof/documents/lacivert-esofman-iso-105-b02-isik-has__8b573a37bc.pdf|https://ariteks.pl/ariteks/fabrics/arof/documents/kirmizi-esofman-iso-105-x12-surtme__250c737c63.pdf|https://ariteks.pl/ariteks/fabrics/arof/documents/lacivert-esofman-iso-105-x12-surtme__649a19119d.pdf|https://ariteks.pl/ariteks/fabrics/arof/documents/kirmizi-esofman-iso-13938-1-patlama-muk__ce76e015ed.pdf|https://ariteks.pl/ariteks/fabrics/arof/documents/lacivert-esofman-iso-13938-1-patlama-muk__975313fb30.pdf|https://ariteks.pl/ariteks/fabrics/arof/documents/kirmizi-esofman-ts-105-c01-yikama-has__7592f64b7e.pdf|https://ariteks.pl/ariteks/fabrics/arof/documents/lacivert-esofman-ts-105-c01-yikama-has__0d79d1f467.pdf|https://ariteks.pl/ariteks/fabrics/arof/documents/kirmizi-esofman-ts-105-e04-ter-has__783e46799c.pdf|https://ariteks.pl/ariteks/fabrics/arof/documents/lacivert-esofman-ts-105-e04-ter-has__c4b113ee58.pdf|https://ariteks.pl/ariteks/fabrics/arof/documents/kirmizi-esofman-ts-530-asinma__949263647c.pdf|https://ariteks.pl/ariteks/fabrics/arof/documents/lacivert-esofman-ts-530-asinma__f26e79cfc5.pdf|https://ariteks.pl/ariteks/fabrics/arof/documents/kirmizi-esofman-ts-1833-elyaf__01ba201019.pdf|https://ariteks.pl/ariteks/fabrics/arof/documents/lacivert-esofman-ts-1833-elyaf__8d2a1f58ab.pdf|https://ariteks.pl/ariteks/fabrics/arof/documents/kirmizi-esofman-ts-3071-ph__1c9b32c351.pdf|https://ariteks.pl/ariteks/fabrics/arof/documents/lacivert-esofman-ts-3071-ph__7cf995703b.pdf|https://ariteks.pl/ariteks/fabrics/arof/documents/kirmizi-esofman-ts-6330-yik-boy-deg__cd9a2336f4.pdf|https://ariteks.pl/ariteks/fabrics/arof/documents/lacivert-esofman-ts-6330-yik-boy-deg__1b5588ce12.pdf|https://ariteks.pl/ariteks/fabrics/arof/documents/kirmizi-esofman-ts-12127-gramaj__122e65fa00.pdf|https://ariteks.pl/ariteks/fabrics/arof/documents/lacivert-esofman-ts-12127-gramaj__49ac1315e1.pdf,https://ariteks.pl/ariteks/fabrics/arof/data/fabric-complete-record.json,4,18
arof-mesh-2-2,Arof Mesh 2*2,ArOF,arof,tracksuit-mesh,Dresówki i lekkie siatki,Tracksuit & light mesh,55 g/m²,55,100% PES,Mesh,mesh,pes,,OEKO-TEX 100,Tkanina siatkowa 2*2,2*2 Mesh Fabric,"55 g/m², 100% PES, tkanina siatkowa 2*2","55 g/m², 100% Polyester, 2*2 Mesh Fabric","Arof Mesh 2*2 to dzianina kolumnkowa siatkowa 2*2 wykonana w 100% z PES, o gramaturze 50–60 g/m². || Dzięki strukturze siatkowej zapewnia jednocześnie ochronę materiału oraz transparentność. || Może być stosowana jako boczna kieszeń torby, podszewka parki, tkanina tylna płaszcza przeciwdeszczowego oraz pokrycie tylnej części fotela samochodowego.",outdoor-functional,Outdoor i odzież funkcjonalna,Outdoor and functional apparel,55,,,,,https://ariteks.pl/ariteks/fabrics/arof-mesh-2-2/images/arof-mesh-2-2-main-pic-m__f70bc97a02.jpg,https://ariteks.pl/fabrics/arof/arof-mesh-2-2,https://ariteks.pl/en/fabrics/arof/arof-mesh-2-2,https://ariteks.pl/fabrics/arof,https://ariteks.pl/en/fabrics/arof,https://ariteks.pl/ariteks/fabrics/arof-mesh-2-2/documents/arof-mesh-2-2-ds__599bc1d45b.pdf,,https://ariteks.pl/ariteks/fabrics/arof-mesh-2-2/data/fabric-complete-record.json,6,18
arsport,ArSport,ArSport,arsport,t-shirt-interlock,Interlock na T-shirty,T-shirt interlock knits,140 g/m²,140,100% PES,Interlock,interlock,pes,,OEKO-TEX 100,Poliestrowa dzianina interlock,Polyester Interlock Knit Fabric,"140 g/m², 100% Polyester, dzianina interlock","140 g/m², 100% Polyester, Interlock Knit Fabric","Poliestrowa dzianina interlock o gramaturze 140 g/m², wykonana w 100% z PES, przeznaczona do produkcji strojów sportowych dla drużyn. || Splot interlock zapewnia gładką powierzchnię po obu stronach tkaniny, co przekłada się na wysoką jakość nadruku. || Materiał jest w pełni przystosowany do sublimacyjnego zadruku cyfrowego, umożliwiając odwzorowanie wielokolorowych wzorów bez utraty szczegółów. || Produkt wytwarzany jest w systemie zarządzania jakością zgodnym z ISO 9001 i spełnia wymagania szeregu norm EN ISO dotyczących trwałości wybarwień oraz właściwości użytkowych.",sport,Sport,Sport,92,,,,,https://ariteks.pl/ariteks/fabrics/arsport/images/arsport-main-pic-m__80daf58864.jpg,https://ariteks.pl/fabrics/arsport/arsport,https://ariteks.pl/en/fabrics/arsport/arsport,https://ariteks.pl/fabrics/arsport,https://ariteks.pl/en/fabrics/arsport,https://ariteks.pl/ariteks/fabrics/arsport/documents/arsport-ds__e79b5b9aee.pdf,,https://ariteks.pl/ariteks/fabrics/arsport/data/fabric-complete-record.json,2,18
arsport-x,ArSport X,ArSport,arsport,t-shirt-interlock,Interlock na T-shirty,T-shirt interlock knits,170 g/m²,170,100% PES,Warp Knit,warp-knit,pes,hi-vis,EN ISO 20471|OEKO-TEX 100,"Dzianina PES 170 g/m² – splot ptasie oko, opcja hi-vis EN ISO 20471",Bird Eye Fabric,"170 g/m², 100% Polyester, dzianina kolumienkowa splot ptasie oko","170 g/m², 100% Polyester, Bird Eye Knit Fabric","Tkanina to dzianina kolumienkowa 100% PES o gramaturze 170 g/m² wykonana w splocie ptasie oko, zapewniającym charakterystyczną, porowatą strukturę powierzchni o dobrych właściwościach odprowadzania wilgoci. || Dostępna w wariancie ostrzegawczym hi-vis zgodnym z EN ISO 20471, co rozszerza jej zastosowanie na odzież roboczą i ochronną dla służb drogowych, budowlanych oraz innych branż wymagających wysokiej widoczności. || Wyrób objęty jest szerokim zakresem badań laboratoryjnych obejmujących m.in. odporność wybarwień na światło, pranie i tarcie (EN ISO 105), wytrzymałość na wypychanie (TS EN 13938-1) oraz zmianę wymiarów po praniu (TS EN ISO 5077), potwierdzając powtarzalną jakość produkcji potwierdzoną certyfikatem ISO 9001.",hivis,Odzież ostrzegawcza hi-vis,High-visibility apparel,90,,,,,https://ariteks.pl/ariteks/fabrics/arsport-x/images/arsport-x-main-pic-s__5b788a13ae.jpg,https://ariteks.pl/fabrics/arsport/arsport-x,https://ariteks.pl/en/fabrics/arsport/arsport-x,https://ariteks.pl/fabrics/arsport,https://ariteks.pl/en/fabrics/arsport,https://ariteks.pl/ariteks/fabrics/arsport-x/documents/arsport-x-ds__66962fda67.pdf,,https://ariteks.pl/ariteks/fabrics/arsport-x/data/fabric-complete-record.json,6,19
armoto,ArMoto,ArMoto,armoto,heavy-warp-knits,Ciężkie dzianiny kolumienkowe,Heavy warp knits,240 g/m²,240,100% PES,Warp Knit,warp-knit,pes,hi-vis,EN ISO 20471|OEKO-TEX 100,Tkanina do Obuwia i Tapicerki Biurowej,Fabric for Shoes and Office Upholstery,"240 g/m², 100% Polyester, Tkanina Typu Wind Jacket","240 g/m², 100% Polyester, Wind Jacket Fabric",Tkanina typu wind jacket w 100% z Polyestru || ArMoto może być stosowany w odzieży motocyklowej jako kanał wentylacyjny. || W przemyśle obuwniczym jest to popularna tkanina do laminowania na podeszwach i krawędziach obuwia sportowego.,motorcycle,Odzież motocyklowa,Motorcycle apparel,88,outdoor-functional,Outdoor i odzież funkcjonalna,Outdoor and functional apparel,80,https://ariteks.pl/ariteks/fabrics/armoto/images/armoto-main-pic-m__080a5683d1.jpg,https://ariteks.pl/fabrics/armoto/armoto,https://ariteks.pl/en/fabrics/armoto/armoto,https://ariteks.pl/fabrics/armoto,https://ariteks.pl/en/fabrics/armoto,https://ariteks.pl/ariteks/fabrics/armoto/documents/armoto-ds__6221b17677.pdf,,https://ariteks.pl/ariteks/fabrics/armoto/data/fabric-complete-record.json,2,18
armoto-dura,ArMoto Dura,ArMoto,armoto,heavy-warp-knits,Ciężkie dzianiny kolumienkowe,Heavy warp knits,240 g/m²,240,100% PA6.6,Warp Knit,warp-knit,pa66,,OEKO-TEX 100,Tkanina PA 6.6 do obuwia,Pa 6.6 Fabric for Shoes,"240 g/m², 100% PA 6.6, dzianina kolumnkowa","240 g/m², 100% Pa 6.6, Warp Knit Fabric",ArMoto Dura wykonana jest z wysokowytrzymałościowych włókien poliamidowych. || W branży obuwia wojskowego jest to popularny materiał stosowany jako laminat na podeszwach i krawędziach obuwia. || Dzianina kolumnkowa 100% PA 6.6 przeznaczona do obuwia ciężkiego użytku oraz obuwia wojskowego.,outdoor-functional,Outdoor i odzież funkcjonalna,Outdoor and functional apparel,80,military,Wojsko i służby mundurowe,Military and uniformed services,75,https://ariteks.pl/ariteks/fabrics/armoto-dura/images/armoto-dura-main-pic-m__5ed66a8526.jpg,https://ariteks.pl/fabrics/armoto/armoto-dura,https://ariteks.pl/en/fabrics/armoto/armoto-dura,https://ariteks.pl/fabrics/armoto,https://ariteks.pl/en/fabrics/armoto,https://ariteks.pl/ariteks/fabrics/armoto-dura/documents/armoto-dura-ds__efccc07b43.pdf,,https://ariteks.pl/ariteks/fabrics/armoto-dura/data/fabric-complete-record.json,1,18
arhard-mesh,ArHard Mesh,ArHard Mesh,arhard-mesh,heavy-mesh,Ciężkie siatki,Heavy mesh fabrics,420 g/m²,420,100% PES,Mesh,mesh,pes,,OEKO-TEX 100,Tkanina siatkowa do militarnych kamizelek taktycznych,Mesh Fabric for Military Tactical Vest,"420 g/m², 100% Polyester, tkanina siatkowa","420 g/m², 100% Polyester, Mesh Fabric","Tkanina siatkowa 100% Polyester, 420 g/m², dzianina kolumnkowa do zastosowań militarnych. || Główne zastosowanie: kamizelki taktyczne. Może być również stosowana jako || tkanina siatkowa tapicerska do mebli biurowych.",military,Wojsko i służby mundurowe,Military and uniformed services,96,,,,,https://ariteks.pl/ariteks/fabrics/arhard-mesh/images/arhard-mesh-main-pic-m__ab0025351d.jpg,https://ariteks.pl/fabrics/arhard-mesh/arhard-mesh,https://ariteks.pl/en/fabrics/arhard-mesh/arhard-mesh,https://ariteks.pl/fabrics/arhard-mesh,https://ariteks.pl/en/fabrics/arhard-mesh,https://ariteks.pl/ariteks/fabrics/arhard-mesh/documents/arhard-mesh-ds__b6d43ff49f.pdf,,https://ariteks.pl/ariteks/fabrics/arhard-mesh/data/fabric-complete-record.json,4,18
